"","isolate1","isolate2","ani","population","sample"
"40742","19AcPa151A.1.1","19AcS142.3.1",99.6731,"metapop",403
"40892","19AcPa151A.1.1","19AcPa173.1.1",93.5606,"metapop",403
"40951","19AcPa151A.1.1","11LoS33_1",90.2689,"metapop",403
"41121","19AcPa173.1.1","19AcS142.3.1",93.6384,"metapop",403
"41131","19AcPa173.1.1","19AcPa151A.1.1",93.5788,"metapop",403
"41132","19AcPa173.1.1","19AcAm208.2.1",93.5781,"metapop",403
"412012","19AcPa173.1.1","11LoS33_1",91.0472,"metapop",403
"47008","19AcS142.3.1","19AcAm208.2.1",99.6827,"metapop",403
"470091","19AcS142.3.1","19AcPa151A.1.1",99.675,"metapop",403
"471581","19AcS142.3.1","19AcPa173.1.1",93.5926,"metapop",403
"47216","19AcS142.3.1","11LoS33_1",90.3545,"metapop",403
"77411","11LoS17_12","19AcPa284.1.2",99.5252,"species",403
"77562","11LoS17_12","11LoS34_10",99.4669,"species",403
"7759","11LoS17_12","19AcS311.1.1",99.4576,"species",403
"7861","11LoS17_12","19AcPa146.3.1",95.7418,"species",403
"11152","11LoS34_10","19AcS311.1.1",99.7734,"species",403
"111681","11LoS34_10","19AcPa284.1.2",99.7016,"species",403
"11208","11LoS34_10","11LoS17_12",99.4753,"species",403
"11222","11LoS34_10","19AcPa146.3.1",96.1168,"species",403
"39573","19AcPa146.3.1","19AcPa284.1.2",96.101,"species",403
"395741","19AcPa146.3.1","11LoS34_10",96.1,"species",403
"396591","19AcPa146.3.1","19AcS311.1.1",96.0219,"species",403
"396661","19AcPa146.3.1","11LoS17_12",95.7873,"species",403
"44387","19AcPa284.1.2","11LoS34_10",99.7003,"species",403
"44423","19AcPa284.1.2","19AcS311.1.1",99.6376,"species",403
"44446","19AcPa284.1.2","11LoS17_12",99.5344,"species",403
"44480","19AcPa284.1.2","19AcPa146.3.1",96.1219,"species",403
"51128","19AcS311.1.1","11LoS34_10",99.7707,"species",403
"51177","19AcS311.1.1","19AcPa284.1.2",99.6423,"species",403
"51215","19AcS311.1.1","11LoS17_12",99.463,"species",403
"51227","19AcS311.1.1","19AcPa146.3.1",96.0378,"species",403
"71921","11LoS18_3","19AcS142.2.1",99.4934,"metapop",404
"7201","11LoS18_3","19AcS313A.2.1",99.4836,"metapop",404
"7256","11LoS18_3","19AcS398Asp.2.1",99.2705,"metapop",404
"72621","11LoS18_3","19AcS181.3.1",99.24,"metapop",404
"42766","19AcS142.2.1","11LoS18_3",99.495,"metapop",404
"427861","19AcS142.2.1","19AcS313A.2.1",99.4149,"metapop",404
"42787","19AcS142.2.1","19AcS398Asp.2.1",99.4148,"metapop",404
"428204","19AcS142.2.1","19AcS181.3.1",99.2761,"metapop",404
"441562","19AcS181.3.1","19AcS313A.2.1",99.2879,"metapop",404
"44157","19AcS181.3.1","19AcS142.2.1",99.2754,"metapop",404
"44165","19AcS181.3.1","19AcS398Asp.2.1",99.2585,"metapop",404
"44175","19AcS181.3.1","11LoS18_3",99.2375,"metapop",404
"48065","19AcS313A.2.1","19AcS398Asp.2.1",99.6566,"metapop",404
"48090","19AcS313A.2.1","11LoS18_3",99.4893,"metapop",404
"48112","19AcS313A.2.1","19AcS142.2.1",99.4174,"metapop",404
"481392","19AcS313A.2.1","19AcS181.3.1",99.2935,"metapop",404
"489811","19AcS398Asp.2.1","19AcS313A.2.1",99.6574,"metapop",404
"490201","19AcS398Asp.2.1","19AcS142.2.1",99.4223,"metapop",404
"490611","19AcS398Asp.2.1","11LoS18_3",99.2702,"metapop",404
"49066","19AcS398Asp.2.1","19AcS181.3.1",99.2532,"metapop",404
"7165","11LoS18_3","19AcS183.2.1",99.6749,"species",404
"7207","11LoS18_3","19AcS179.2.1",99.4761,"species",404
"72301","11LoS18_3","19AcAm127A.2.1",99.3756,"species",404
"7239","11LoS18_3","19AcS307.2.1",99.3453,"species",404
"185081","19AcAm127A.2.1","11LoS18_3",99.3771,"species",404
"185101","19AcAm127A.2.1","19AcS183.2.1",99.3763,"species",404
"18532","19AcAm127A.2.1","19AcS179.2.1",99.2959,"species",404
"18547","19AcAm127A.2.1","19AcS307.2.1",99.2628,"species",404
"43433","19AcS179.2.1","19AcS307.2.1",99.6104,"species",404
"434452","19AcS179.2.1","11LoS18_3",99.4826,"species",404
"43454","19AcS179.2.1","19AcS183.2.1",99.4577,"species",404
"43497","19AcS179.2.1","19AcAm127A.2.1",99.3076,"species",404
"44596","19AcS183.2.1","11LoS18_3",99.6736,"species",404
"446361","19AcS183.2.1","19AcS179.2.1",99.4499,"species",404
"44649","19AcS183.2.1","19AcAm127A.2.1",99.3755,"species",404
"44655","19AcS183.2.1","19AcS307.2.1",99.3618,"species",404
"46203","19AcS307.2.1","19AcS179.2.1",99.6142,"species",404
"46223","19AcS307.2.1","19AcS183.2.1",99.3693,"species",404
"46224","19AcS307.2.1","11LoS18_3",99.3527,"species",404
"462411","19AcS307.2.1","19AcAm127A.2.1",99.2714,"species",404
"4655","09LoS35_1","19AcS309.1.1",99.5228,"metapop",405
"4828","09LoS35_1","19AcD306.1.1",91.2207,"metapop",405
"4857","09LoS35_1","09LoS36_4",89.8859,"metapop",405
"4859","09LoS35_1","CW17",89.8048,"metapop",405
"53391","09LoS36_4","CW17",99.8968,"metapop",405
"5408","09LoS36_4","19AcD306.1.1",90.1688,"metapop",405
"5461","09LoS36_4","09LoS35_1",89.8365,"metapop",405
"5478","09LoS36_4","19AcS309.1.1",89.7968,"metapop",405
"28362","19AcD306.1.1","09LoS35_1",91.126,"metapop",405
"283801","19AcD306.1.1","19AcS309.1.1",91.0234,"metapop",405
"28449","19AcD306.1.1","09LoS36_4",90.0176,"metapop",405
"28466","19AcD306.1.1","CW17",89.8919,"metapop",405
"46883","19AcS309.1.1","09LoS35_1",99.5446,"metapop",405
"47052","19AcS309.1.1","19AcD306.1.1",91.1197,"metapop",405
"47080","19AcS309.1.1","09LoS36_4",89.92,"metapop",405
"47081","19AcS309.1.1","CW17",89.8667,"metapop",405
"519711","CW17","09LoS36_4",99.978,"metapop",405
"52055","CW17","19AcD306.1.1",90.0324,"metapop",405
"520901","CW17","09LoS35_1",89.7311,"metapop",405
"52102","CW17","19AcS309.1.1",89.7049,"metapop",405
"3722","05LoS23_10","19AcAm208.2.1",99.5667,"species",405
"3799","05LoS23_10","19AcAm127A.1.1",99.0698,"species",405
"38232","05LoS23_10","19AcAm205.2.1",98.7586,"species",405
"3835","05LoS23_10","19AcD280.2.1",98.6201,"species",405
"19268","19AcAm127A.1.1","19AcAm205.2.1",99.6423,"species",405
"19283","19AcAm127A.1.1","19AcD280.2.1",99.5653,"species",405
"19346","19AcAm127A.1.1","05LoS23_10",99.0671,"species",405
"19359","19AcAm127A.1.1","19AcAm208.2.1",98.7983,"species",405
"22046","19AcAm205.2.1","19AcD280.2.1",99.7279,"species",405
"22067","19AcAm205.2.1","19AcAm127A.1.1",99.6435,"species",405
"220971","19AcAm205.2.1","19AcAm208.2.1",99.2886,"species",405
"22126","19AcAm205.2.1","05LoS23_10",99.1332,"species",405
"227561","19AcAm208.2.1","05LoS23_10",99.5678,"species",405
"228101","19AcAm208.2.1","19AcAm127A.1.1",99.2668,"species",405
"22837","19AcAm208.2.1","19AcD280.2.1",99.0074,"species",405
"22839","19AcAm208.2.1","19AcAm205.2.1",98.9,"species",405
"27615","19AcD280.2.1","19AcAm205.2.1",99.7288,"species",405
"27634","19AcD280.2.1","19AcAm127A.1.1",99.5635,"species",405
"27653","19AcD280.2.1","19AcAm208.2.1",99.4146,"species",405
"276951","19AcD280.2.1","05LoS23_10",98.9944,"species",405
"13395","13LoS69_3","19AcNV334.1.1",84.6889,"metapop",406
"13405","13LoS69_3","19AcD280.2.1",84.551,"metapop",406
"13417","13LoS69_3","19AcAm128.1.1",84.4844,"metapop",406
"13556","13LoS69_3","19AcGR302.5.1",83.7336,"metapop",406
"20013","19AcAm128.1.1","19AcD280.2.1",98.7855,"metapop",406
"20015","19AcAm128.1.1","19AcNV334.1.1",98.7726,"metapop",406
"20084","19AcAm128.1.1","19AcGR302.5.1",90.5608,"metapop",406
"20124","19AcAm128.1.1","13LoS69_3",84.2331,"metapop",406
"28104","19AcD280.2.1","19AcNV334.1.1",99.5348,"metapop",406
"28206","19AcD280.2.1","19AcAm128.1.1",98.769,"metapop",406
"282811","19AcD280.2.1","19AcGR302.5.1",90.8692,"metapop",406
"28314","19AcD280.2.1","13LoS69_3",84.3899,"metapop",406
"33720","19AcGR302.5.1","19AcNV334.1.1",91.308,"metapop",406
"33742","19AcGR302.5.1","19AcD280.2.1",91.0686,"metapop",406
"338251","19AcGR302.5.1","19AcAm128.1.1",90.585,"metapop",406
"33928","19AcGR302.5.1","13LoS69_3",84.0174,"metapop",406
"35577","19AcNV334.1.1","19AcD280.2.1",99.53,"metapop",406
"35694","19AcNV334.1.1","19AcAm128.1.1",98.7487,"metapop",406
"35761","19AcNV334.1.1","19AcGR302.5.1",91.1351,"metapop",406
"35802","19AcNV334.1.1","13LoS69_3",84.3917,"metapop",406
"1667","05LoS1_5","19AcPa284.3.1",96.1208,"species",406
"1727","05LoS1_5","19AcAm209.1.1",95.9845,"species",406
"1733","05LoS1_5","19AcS181.3.1",95.9761,"species",406
"17562","05LoS1_5","11LoS18_3",95.9489,"species",406
"7258","11LoS18_3","19AcPa284.3.1",99.8229,"species",406
"72661","11LoS18_3","19AcAm209.1.1",99.7247,"species",406
"7367","11LoS18_3","19AcS181.3.1",99.053,"species",406
"7391","11LoS18_3","05LoS1_5",95.9419,"species",406
"23651","19AcAm209.1.1","19AcPa284.3.1",99.7505,"species",406
"23656","19AcAm209.1.1","11LoS18_3",99.722,"species",406
"237451","19AcAm209.1.1","19AcS181.3.1",99.0664,"species",406
"23773","19AcAm209.1.1","05LoS1_5",95.9545,"species",406
"430631","19AcPa284.3.1","11LoS18_3",99.8252,"species",406
"43078","19AcPa284.3.1","19AcAm209.1.1",99.7504,"species",406
"431641","19AcPa284.3.1","19AcS181.3.1",99.1158,"species",406
"431911","19AcPa284.3.1","05LoS1_5",96.1233,"species",406
"46380","19AcS181.3.1","19AcPa284.3.1",99.1109,"species",406
"464061","19AcS181.3.1","19AcAm209.1.1",99.0642,"species",406
"46414","19AcS181.3.1","11LoS18_3",99.0414,"species",406
"46467","19AcS181.3.1","05LoS1_5",95.9905,"species",406
"140311","13LoS14_2","19AcGLB102.2.2",90.5576,"metapop",407
"140391","13LoS14_2","19AcAm39.7.1",90.5343,"metapop",407
"14056","13LoS14_2","19AcPa151.2.1",90.4394,"metapop",407
"14114","13LoS14_2","19AcAm206.2.1",90.1695,"metapop",407
"24448","19AcAm206.2.1","19AcGLB102.2.2",99.5442,"metapop",407
"24504","19AcAm206.2.1","19AcPa151.2.1",99.2162,"metapop",407
"245391","19AcAm206.2.1","19AcAm39.7.1",95.4439,"metapop",407
"24631","19AcAm206.2.1","13LoS14_2",90.1679,"metapop",407
"266131","19AcAm39.7.1","19AcPa151.2.1",95.581,"metapop",407
"266781","19AcAm39.7.1","19AcAm206.2.1",95.3939,"metapop",407
"26728","19AcAm39.7.1","19AcGLB102.2.2",95.2144,"metapop",407
"268281","19AcAm39.7.1","13LoS14_2",90.6187,"metapop",407
"325011","19AcGLB102.2.2","19AcAm206.2.1",99.5423,"metapop",407
"325721","19AcGLB102.2.2","19AcPa151.2.1",98.8197,"metapop",407
"32613","19AcGLB102.2.2","19AcAm39.7.1",95.2615,"metapop",407
"326531","19AcGLB102.2.2","13LoS14_2",90.6635,"metapop",407
"420291","19AcPa151.2.1","19AcAm206.2.1",99.2138,"metapop",407
"42088","19AcPa151.2.1","19AcGLB102.2.2",98.8138,"metapop",407
"42102","19AcPa151.2.1","19AcAm39.7.1",95.5714,"metapop",407
"42192","19AcPa151.2.1","13LoS14_2",90.5098,"metapop",407
"4443","05LoS3_1","11LoS8_1",99.3116,"species",407
"4542","05LoS3_1","19AcAm39.1.1",95.5139,"species",407
"45531","05LoS3_1","19AcPa174.2.1",95.2191,"species",407
"4554","05LoS3_1","19AcAm39.7.1",95.1524,"species",407
"13026","11LoS8_1","05LoS3_1",99.3064,"species",407
"13070","11LoS8_1","19AcAm39.7.1",95.5035,"species",407
"13077","11LoS8_1","19AcPa174.2.1",95.3684,"species",407
"13087","11LoS8_1","19AcAm39.1.1",95.2875,"species",407
"26116","19AcAm39.1.1","19AcAm39.7.1",97.8162,"species",407
"26138","19AcAm39.1.1","05LoS3_1",95.6062,"species",407
"26221","19AcAm39.1.1","19AcPa174.2.1",95.3061,"species",407
"26223","19AcAm39.1.1","11LoS8_1",95.289,"species",407
"266011","19AcAm39.7.1","19AcAm39.1.1",97.7239,"species",407
"266071","19AcAm39.7.1","19AcPa174.2.1",95.7025,"species",407
"26637","19AcAm39.7.1","11LoS8_1",95.4646,"species",407
"267151","19AcAm39.7.1","05LoS3_1",95.2414,"species",407
"43214","19AcPa174.2.1","19AcAm39.7.1",95.7288,"species",407
"432572","19AcPa174.2.1","11LoS8_1",95.5185,"species",407
"43297","19AcPa174.2.1","19AcAm39.1.1",95.3862,"species",407
"432981","19AcPa174.2.1","05LoS3_1",95.3823,"species",407
"7199","11LoS13_1","11LoS34_6",99.5739,"metapop",408
"7302","11LoS13_1","19AcGLBFCO3.1.1",94.192,"metapop",408
"7360","11LoS13_1","19AcS5.1.1",90.1999,"metapop",408
"7375","11LoS13_1","19AcGLB233.1.1",82.9888,"metapop",408
"11994","11LoS34_6","11LoS13_1",99.5754,"metapop",408
"12063","11LoS34_6","19AcGLBFCO3.1.1",94.1489,"metapop",408
"12094","11LoS34_6","19AcS5.1.1",90.5534,"metapop",408
"12135","11LoS34_6","19AcGLB233.1.1",83.1671,"metapop",408
"33849","19AcGLB233.1.1","19AcGLBFCO3.1.1",84.0829,"metapop",408
"33851","19AcGLB233.1.1","19AcS5.1.1",84.068,"metapop",408
"33905","19AcGLB233.1.1","11LoS13_1",83.8182,"metapop",408
"339071","19AcGLB233.1.1","11LoS34_6",83.8182,"metapop",408
"34596","19AcGLBFCO3.1.1","11LoS13_1",94.1843,"metapop",408
"34646","19AcGLBFCO3.1.1","11LoS34_6",94.1439,"metapop",408
"34726","19AcGLBFCO3.1.1","19AcS5.1.1",90.8855,"metapop",408
"347461","19AcGLBFCO3.1.1","19AcGLB233.1.1",83.5503,"metapop",408
"52412","19AcS5.1.1","19AcGLBFCO3.1.1",91.1001,"metapop",408
"52515","19AcS5.1.1","11LoS34_6",89.9777,"metapop",408
"52569","19AcS5.1.1","11LoS13_1",89.8639,"metapop",408
"52594","19AcS5.1.1","19AcGLB233.1.1",84.9587,"metapop",408
"59","05LoH15.1","19AcPa283.1.1",96.1651,"species",408
"631","05LoH15.1","19AcPa177.2.2",96.1614,"species",408
"1011","05LoH15.1","11LoS13_1",96.1074,"species",408
"160","05LoH15.1","19AcGLB381sp.3.1",95.605,"species",408
"7155","11LoS13_1","19AcPa283.1.1",99.6978,"species",408
"7178","11LoS13_1","19AcPa177.2.2",99.6393,"species",408
"7287","11LoS13_1","05LoH15.1",96.1046,"species",408
"7299","11LoS13_1","19AcGLB381sp.3.1",95.4922,"species",408
"34066","19AcGLB381sp.3.1","05LoH15.1",95.578,"species",408
"34079","19AcGLB381sp.3.1","19AcPa177.2.2",95.52,"species",408
"341151","19AcGLB381sp.3.1","11LoS13_1",95.4872,"species",408
"341231","19AcGLB381sp.3.1","19AcPa283.1.1",95.4806,"species",408
"42642","19AcPa177.2.2","11LoS13_1",99.6473,"species",408
"426501","19AcPa177.2.2","19AcPa283.1.1",99.6264,"species",408
"42743","19AcPa177.2.2","05LoH15.1",96.1544,"species",408
"42762","19AcPa177.2.2","19AcGLB381sp.3.1",95.5159,"species",408
"43341","19AcPa283.1.1","11LoS13_1",99.6995,"species",408
"43370","19AcPa283.1.1","19AcPa177.2.2",99.6112,"species",408
"43455","19AcPa283.1.1","05LoH15.1",96.1674,"species",408
"43476","19AcPa283.1.1","19AcGLB381sp.3.1",95.4886,"species",408
"206172","19AcAm188.1.1","19AcAm40.6.1",96.1664,"metapop",409
"20713","19AcAm188.1.1","19AcGLBFCO3.1.1",93.6873,"metapop",409
"207231","19AcAm188.1.1","19AcNV333.2.1",92.6063,"metapop",409
"207751","19AcAm188.1.1","CW12",90.8892,"metapop",409
"24607","19AcAm40.6.1","19AcAm188.1.1",96.26,"metapop",409
"24638","19AcAm40.6.1","19AcGLBFCO3.1.1",93.6686,"metapop",409
"246511","19AcAm40.6.1","19AcNV333.2.1",92.3872,"metapop",409
"247101","19AcAm40.6.1","CW12",90.2435,"metapop",409
"32362","19AcGLBFCO3.1.1","19AcAm188.1.1",93.8196,"metapop",409
"32404","19AcGLBFCO3.1.1","19AcAm40.6.1",93.7178,"metapop",409
"32503","19AcGLBFCO3.1.1","19AcNV333.2.1",91.8651,"metapop",409
"32560","19AcGLBFCO3.1.1","CW12",90.3068,"metapop",409
"346821","19AcNV333.2.1","19AcAm188.1.1",92.4852,"metapop",409
"34696","19AcNV333.2.1","19AcGLBFCO3.1.1",92.3524,"metapop",409
"347191","19AcNV333.2.1","19AcAm40.6.1",92.1917,"metapop",409
"34866","19AcNV333.2.1","CW12",91.2414,"metapop",409
"51544","CW12","19AcNV333.2.1",91.7999,"metapop",409
"515891","CW12","19AcAm188.1.1",91.2403,"metapop",409
"51711","CW12","19AcAm40.6.1",90.4794,"metapop",409
"51733","CW12","19AcGLBFCO3.1.1",90.0554,"metapop",409
"19188","19AcAm128.1.1","19AcAm40.6.1",99.835,"species",409
"19230","19AcAm128.1.1","19AcS311.1.1",99.462,"species",409
"19267","19AcAm128.1.1","19AcD280.2.1",99.0977,"species",409
"19306","19AcAm128.1.1","19AcAm188A.1.1",96.0517,"species",409
"211131","19AcAm188A.1.1","19AcAm128.1.1",96.0276,"species",409
"21132","19AcAm188A.1.1","19AcD280.2.1",96.0023,"species",409
"21140","19AcAm188A.1.1","19AcAm40.6.1",95.9615,"species",409
"211511","19AcAm188A.1.1","19AcS311.1.1",95.8775,"species",409
"24497","19AcAm40.6.1","19AcAm128.1.1",99.8343,"species",409
"245451","19AcAm40.6.1","19AcS311.1.1",99.4414,"species",409
"24578","19AcAm40.6.1","19AcD280.2.1",99.1179,"species",409
"24614","19AcAm40.6.1","19AcAm188A.1.1",96.067,"species",409
"27080","19AcD280.2.1","19AcAm40.6.1",99.1107,"species",409
"27084","19AcD280.2.1","19AcAm128.1.1",99.097,"species",409
"27097","19AcD280.2.1","19AcS311.1.1",99.0136,"species",409
"27160","19AcD280.2.1","19AcAm188A.1.1",96.0483,"species",409
"46680","19AcS311.1.1","19AcAm128.1.1",99.4474,"species",409
"466902","19AcS311.1.1","19AcAm40.6.1",99.422,"species",409
"467551","19AcS311.1.1","19AcD280.2.1",98.9963,"species",409
"468001","19AcS311.1.1","19AcAm188A.1.1",95.8834,"species",409
"29922","05LoS1_7","19AcS313B.1.1",96.0712,"metapop",410
"3048","05LoS1_7","19AcNV335.3.1",91.8517,"metapop",410
"30791","05LoS1_7","19AcGLB197.1.1",90.2689,"metapop",410
"31062","05LoS1_7","19AcGLB233.1.1",84.8275,"metapop",410
"32779","19AcGLB197.1.1","19AcNV335.3.1",91.6287,"metapop",410
"32896","19AcGLB197.1.1","05LoS1_7",90.2127,"metapop",410
"32929","19AcGLB197.1.1","19AcS313B.1.1",90.1168,"metapop",410
"329791","19AcGLB197.1.1","19AcGLB233.1.1",85.398,"metapop",410
"341981","19AcGLB233.1.1","19AcGLB197.1.1",85.9571,"metapop",410
"34269","19AcGLB233.1.1","19AcS313B.1.1",85.4944,"metapop",410
"34325","19AcGLB233.1.1","19AcNV335.3.1",85.0196,"metapop",410
"343511","19AcGLB233.1.1","05LoS1_7",84.8497,"metapop",410
"389911","19AcNV335.3.1","05LoS1_7",91.8476,"metapop",410
"39075","19AcNV335.3.1","19AcGLB197.1.1",91.5776,"metapop",410
"39124","19AcNV335.3.1","19AcS313B.1.1",91.4975,"metapop",410
"39196","19AcNV335.3.1","19AcGLB233.1.1",84.3779,"metapop",410
"51770","19AcS313B.1.1","05LoS1_7",96.0695,"metapop",410
"518031","19AcS313B.1.1","19AcNV335.3.1",91.5233,"metapop",410
"51847","19AcS313B.1.1","19AcGLB197.1.1",89.9014,"metapop",410
"51861","19AcS313B.1.1","19AcGLB233.1.1",85.2166,"metapop",410
"721","05LoM26.5","09LoS43_2",96.2808,"species",410
"7811","05LoM26.5","CW9",96.1825,"species",410
"782","05LoM26.5","19AcPa151.2.1",96.1823,"species",410
"8103","05LoM26.5","09LoS36_3",96.1562,"species",410
"57671","09LoS36_3","CW9",99.5188,"species",410
"5836","09LoS36_3","09LoS43_2",99.1587,"species",410
"5849","09LoS36_3","19AcPa151.2.1",98.9686,"species",410
"5869","09LoS36_3","05LoM26.5",96.1616,"species",410
"6946","09LoS43_2","19AcPa151.2.1",99.5974,"species",410
"6997","09LoS43_2","09LoS36_3",99.1525,"species",410
"7041","09LoS43_2","CW9",98.9682,"species",410
"7059","09LoS43_2","05LoM26.5",96.285,"species",410
"41362","19AcPa151.2.1","09LoS43_2",99.5977,"species",410
"414441","19AcPa151.2.1","CW9",99.0108,"species",410
"41458","19AcPa151.2.1","09LoS36_3",98.9669,"species",410
"41494","19AcPa151.2.1","05LoM26.5",96.1761,"species",410
"56195","CW9","09LoS36_3",99.5222,"species",410
"56287","CW9","19AcPa151.2.1",99.0115,"species",410
"56290","CW9","09LoS43_2",98.9718,"species",410
"56298","CW9","05LoM26.5",96.1704,"species",410
"16893","19AcARN300.2.1","19AcAm127A.2.1",99.5441,"metapop",411
"170051","19AcARN300.2.1","19AcPa147.2.2",96.0071,"metapop",411
"17022","19AcARN300.2.1","19AcAm43.1.1",95.4166,"metapop",411
"17048","19AcARN300.2.1","19AcGLB10.1.1",91.0649,"metapop",411
"18229","19AcAm127A.2.1","19AcARN300.2.1",99.5399,"metapop",411
"18354","19AcAm127A.2.1","19AcPa147.2.2",96.0065,"metapop",411
"18371","19AcAm127A.2.1","19AcAm43.1.1",95.3987,"metapop",411
"18400","19AcAm127A.2.1","19AcGLB10.1.1",90.9417,"metapop",411
"238782","19AcAm43.1.1","19AcPa147.2.2",95.7973,"metapop",411
"239891","19AcAm43.1.1","19AcARN300.2.1",95.428,"metapop",411
"23993","19AcAm43.1.1","19AcAm127A.2.1",95.4124,"metapop",411
"24012","19AcAm43.1.1","19AcGLB10.1.1",91.2176,"metapop",411
"272721","19AcGLB10.1.1","19AcAm43.1.1",91.2614,"metapop",411
"27279","19AcGLB10.1.1","19AcPa147.2.2",91.2302,"metapop",411
"27335","19AcGLB10.1.1","19AcAm127A.2.1",91.0482,"metapop",411
"273661","19AcGLB10.1.1","19AcARN300.2.1",90.9464,"metapop",411
"35679","19AcPa147.2.2","19AcAm127A.2.1",96.0381,"metapop",411
"356902","19AcPa147.2.2","19AcARN300.2.1",95.9723,"metapop",411
"356941","19AcPa147.2.2","19AcAm43.1.1",95.8721,"metapop",411
"35719","19AcPa147.2.2","19AcGLB10.1.1",91.4098,"metapop",411
"702","05LoM26.5","19AcGLB196.2.1",96.1596,"species",411
"7051","05LoM26.5","19AcPa284.1.2",96.1468,"species",411
"727","05LoM26.5","11LoS34_2",96.1182,"species",411
"8212","05LoM26.5","05LoS16R10_32",95.7499,"species",411
"11721","05LoS16R10_32","19AcGLB196.2.1",96.1338,"species",411
"12005","05LoS16R10_32","11LoS34_2",96.0999,"species",411
"12132","05LoS16R10_32","19AcPa284.1.2",96.0927,"species",411
"1273","05LoS16R10_32","05LoM26.5",95.7733,"species",411
"105841","11LoS34_2","19AcPa284.1.2",99.8856,"species",411
"10691","11LoS34_2","19AcGLB196.2.1",99.1021,"species",411
"107061","11LoS34_2","05LoM26.5",96.1213,"species",411
"10710","11LoS34_2","05LoS16R10_32",96.1089,"species",411
"28411","19AcGLB196.2.1","19AcPa284.1.2",99.59,"species",411
"28414","19AcGLB196.2.1","11LoS34_2",99.5857,"species",411
"28481","19AcGLB196.2.1","05LoM26.5",96.1671,"species",411
"28488","19AcGLB196.2.1","05LoS16R10_32",96.1157,"species",411
"38931","19AcPa284.1.2","11LoS34_2",99.8868,"species",411
"38969","19AcPa284.1.2","19AcGLB196.2.1",99.5906,"species",411
"39055","19AcPa284.1.2","05LoM26.5",96.1546,"species",411
"39062","19AcPa284.1.2","05LoS16R10_32",96.0996,"species",411
"6321","11LoS18_3","11LoS7_1",99.6998,"metapop",412
"6358","11LoS18_3","19AcS295.2.1",99.5517,"metapop",412
"6424","11LoS18_3","19AcAm188.3.1",96.0344,"metapop",412
"65063","11LoS18_3","19AcD281.2.1",90.5681,"metapop",412
"9920","11LoS7_1","11LoS18_3",99.7055,"metapop",412
"9995","11LoS7_1","19AcS295.2.1",99.3732,"metapop",412
"10029","11LoS7_1","19AcAm188.3.1",96.1122,"metapop",412
"10116","11LoS7_1","19AcD281.2.1",90.4013,"metapop",412
"191821","19AcAm188.3.1","11LoS7_1",96.1286,"metapop",412
"19223","19AcAm188.3.1","19AcS295.2.1",96.0572,"metapop",412
"19234","19AcAm188.3.1","11LoS18_3",96.0392,"metapop",412
"193321","19AcAm188.3.1","19AcD281.2.1",90.4234,"metapop",412
"255331","19AcD281.2.1","19AcS295.2.1",90.6396,"metapop",412
"25546","19AcD281.2.1","11LoS18_3",90.5833,"metapop",412
